Company,Location HQ,Industry,# Laid Off,%,Date,Source,$ Raised (mm),Stage,Date Added,Country,List of Employees Laid Off
RingCentral,SF Bay Area,Support,50,,2022-08-04T00:00:00.000Z,https://www.bizjournals.com/sanfrancisco/news/2022/08/04/ringcentral-lays-off-50-at-belmont-headquarters.html,44,Post-IPO,2022-08-04T23:31:39.000Z,United States,
Medly,New York City,Healthcare,,0.16,2022-08-04T00:00:00.000Z,https://www.linkedin.com/posts/sarkiskalashian_medly-impacted-employees-open-to-work-activity-6962465333982961664-LVTX/,100,Series C,2022-08-09T19:53:46.000Z,United States,
Nomad,"Sao Paulo,Non-U.S.",Finance,,0.2,2022-08-04T00:00:00.000Z,https://finsiders.com.br/2022/08/04/nomad-corta-20-da-equipe-quase-tres-meses-apos-aporte/,290,Series B,2022-08-10T15:19:39.000Z,Brazil,
StubHub,SF Bay Area,Consumer,,,2022-08-04T00:00:00.000Z,https://www.sfgate.com/bayarea/article/stubhub-closing-san-francisco-office-lay-offs-17351845.php,59,Acquired,2022-08-04T23:45:39.000Z,United States,
Weedmaps,Los Angeles,Other,,0.1,2022-08-04T00:00:00.000Z,https://www.businessinsider.com/weedmaps-lays-off-employees-as-marijuana-sales-fall-recession-fears2022-8,,Acquired,2022-08-16T03:53:20.000Z,United States,
Zenius,"Jakarta,Non-U.S.",Education,,0.3,2022-08-04T00:00:00.000Z,https://www.linkedin.com/feed/update/urn:li:share:6960928095172276224/,20,Series B,2022-08-04T19:04:59.000Z,Indonesia,
Healthcare.com,Miami,Healthcare,149,,2022-08-03T00:00:00.000Z,https://www.bizjournals.com/southflorida/inno/stories/news/2022/08/03/healthcare-inc-cuts-149-jobs-miami.html,244,Series C,2022-08-04T23:16:57.000Z,United States,
Unbounce,"Vancouver,Non-U.S.",Marketing,47,0.2,2022-08-03T00:00:00.000Z,https://betakit.com/unbounce-lays-off-20-percent-of-staff-as-part-of-larger-company-restructuring/,39,Series A,2022-08-03T22:50:06.000Z,Canada,
Beyond Meat,Los Angeles,Food,40,,2022-08-03T00:00:00.000Z,https://www.bloomberg.com/news/articles/2022-08-03/beyond-meat-eliminates-about-40-positions-in-cost-cutting-move,122,Post-IPO,2022-08-04T19:01:05.000Z,United States,
The Org,"New Delhi,New York City",HR,13,,2022-08-03T00:00:00.000Z,https://www.linkedin.com/posts/theorg_this-week-the-org-laid-off-13-of-our-ny-based-activity-6960585154205515776-7Qf_/,39,Series B,2022-08-04T03:38:12.000Z,United States,
CarDekho,"Gurugram,Non-U.S.",Transportation,,,2022-08-03T00:00:00.000Z,https://www.thehindubusinessline.com/companies/start-up-layoffs-cardekho-vedantu-fire-employees-as-funding-crunch-continues/article65721345.ece,497,Series E,2022-08-04T19:03:41.000Z,India,
Puppet,Portland,Infrastructure,,0.15,2022-08-03T00:00:00.000Z,Internal memo,189,Acquired,2022-08-08T14:17:13.000Z,United States,
SoundCloud,"Berlin,Non-U.S.",Consumer,,0.2,2022-08-03T00:00:00.000Z,https://www.billboard.com/pro/soundcloud-layoffs-20-percent-workforce-global/,542,Unknown,2022-08-03T22:49:17.000Z,Germany,
Talkwalker,"Luxembourg,Non-U.S.",Marketing,,0.15,2022-08-03T00:00:00.000Z,https://www.siliconluxembourg.lu/lokdeep-singh-we-want-to-be-almost-obsessive-about-the-customers-needs/,9,Private Equity,2022-08-04T03:44:29.000Z,Luxembourg,
Robinhood,SF Bay Area,Finance,713,0.23,2022-08-02T00:00:00.000Z,https://techcrunch.com/2022/08/02/robinhood-23-layoff-vlad-tenev-responsibility-hiring/,5600,Post-IPO,2022-08-02T20:29:55.000Z,United States,
Latch,New York City,Security,115,0.37,2022-08-02T00:00:00.000Z,https://www.globenewswire.com/news-release/2022/08/02/2490797/0/en/Latch-announces-further-changes-to-improve-operating-efficiency.html,342,Post-IPO,2022-08-04T18:53:11.000Z,United States,
Vedantu,"Bengaluru,Non-U.S.",Education,100,,2022-08-02T00:00:00.000Z,https://inc42.com/buzz/exclusive-edtech-unicorn-vedantu-lays-off-another-100-employees/,292,Series E,2022-08-03T02:37:37.000Z,India,
Seegrid,Pittsburgh,Logistics,90,,2022-08-02T00:00:00.000Z,https://www.therobotreport.com/sources-amr-maker-seegrid-hit-with-layoffs/,107,Unknown,2022-08-04T03:45:51.000Z,United States,
Nylas,SF Bay Area,Product,80,0.25,2022-08-02T00:00:00.000Z,https://www.nylas.com/blog/a-message-from-nylas-co-founder-ceo-gleb-polyakov/,175,Series C,2022-08-02T21:48:53.000Z,United States,
Outreach,Seattle,Sales,60,0.05,2022-08-02T00:00:00.000Z,https://www.linkedin.com/posts/medinism_throughout-outreachs-journey-as-a-start-up-activity-6960299213226225664-PNsG/,489,Series G,2022-08-02T20:34:47.000Z,United States,
Sendy,"Nairobi,Non-U.S.",Logistics,54,0.2,2022-08-02T00:00:00.000Z,https://techcrunch.com/2022/10/05/sendy-conducts-second-round-of-layoffs-20-of-its-remaining-staff-affected/,26,Series B,2022-10-05T18:19:41.000Z,Kenya,
The Predictive Index,Boston,HR,40,,2022-08-02T00:00:00.000Z,https://www.linkedin.com/feed/update/urn:li:activity:6961029042426757120/,71,Acquired,2022-08-08T14:21:15.000Z,United States,
Sendy,"Nairobi,Non-U.S.",Logistics,30,0.1,2022-08-02T00:00:00.000Z,https://techcabal.com/2022/08/02/kenyan-logistics-startup-sendy-lays-off-10-of-its-staff/,26,Series B,2022-08-02T15:28:52.000Z,Kenya,
Stedi,Boulder,Product,23,0.3,2022-08-02T00:00:00.000Z,https://twitter.com/GergelyOrosz/status/1554707921984016387,75,Series B,2022-08-04T03:39:43.000Z,United States,
Glossier,New York City,Retail,19,0.08,2022-08-02T00:00:00.000Z,https://www.modernretail.co/startups/glossier-lays-off-about-two-dozen-employees-as-it-ramps-up-hiring-in-wholesale-and-retail/amp/,266,Series E,2022-08-03T02:42:48.000Z,United States,
Butterfly Network,New Haven,Healthcare,,0.1,2022-08-02T00:00:00.000Z,Internal memo,530,Post-IPO,2022-08-04T03:55:59.000Z,United States,
FuboTV,New York City,Media,,,2022-08-02T00:00:00.000Z,https://www.businessinsider.com/fubotv-conducts-layoffs-in-us-2022-8,151,Post-IPO,2022-08-04T03:40:39.000Z,United States,
Hash,"Sao Paulo,Non-U.S.",Finance,58,0.5,2022-08-01T00:00:00.000Z,https://oglobo.globo.com/blogs/capital/post/2022/08/startup-de-maquininha-demite-mais-de-metade-da-equipe-e-avalia-fechar-as-portas.ghtml,58,Series C,2022-08-03T02:35:35.000Z,Brazil,
Classkick,Chicago,Education,,,2022-08-01T00:00:00.000Z,https://docs.google.com/spreadsheets/d/1u-P5qzyNRdzGVN88c_YztvgggQU1iRDfXyPTk5RRpoI/edit,1,Seed,2022-08-10T04:13:31.000Z,United States,
DeHaat,"Gurugram,Non-U.S.",Food,,,2022-08-01T00:00:00.000Z,https://www.moneycontrol.com/news/business/startup/layoffs-at-agritech-startup-dehaat-less-than-a-year-after-large-fundraise-8929391.html,194,Series D,2022-08-02T03:37:18.000Z,India,
OnlyFans,"London,Non-U.S.",Media,,,2022-08-01T00:00:00.000Z,https://www.businessinsider.com/onlyfans-lays-off-employees-amid-move-to-reshape-certain-teams-2022-7,,Unknown,2022-08-04T03:42:02.000Z,United Kingdom,
Oracle,SF Bay Area,Other,,,2022-08-01T00:00:00.000Z,https://www.bloomberg.com/news/articles/2022-08-01/oracle-cuts-workers-in-us-customer-analytics-division?sref=Oeyjq8by#xj4y7vzkg,,Post-IPO,2022-11-17T00:44:15.000Z,United States,
Perceptive Automata,Boston,Transportation,,1,2022-08-01T00:00:00.000Z,https://www.therobotreport.com/perceptive-automata-shuts-down-after-funding-dries-up/,20,Series A,2022-08-04T03:49:13.000Z,United States,
Whereby,"Oslo,Non-U.S.",Other,,,2022-08-01T00:00:00.000Z,https://www.linkedin.com/feed/update/urn:li:activity:6959902351079952384/,10,Series A,2022-08-02T03:43:35.000Z,Norway,
Metigy,"Sydney,Non-U.S.",Marketing,75,1,2022-07-31T00:00:00.000Z,https://www.linkedin.com/posts/myrabeal_talent-tech-recruitment-activity-6959703840858259456-V8Tv/,18,Series B,2022-08-02T01:09:28.000Z,Australia,
Vee,"Tel Aviv,Non-U.S.",HR,16,0.32,2022-07-31T00:00:00.000Z,https://www.calcalistech.com/ctechnews/article/syarhxntq,15,Seed,2022-08-02T01:08:03.000Z,Israel,
Gatherly,Atlanta,Marketing,,0.5,2022-07-31T00:00:00.000Z,Company exec,,,2022-08-02T03:38:35.000Z,United States,
Ola,"Bengaluru,Non-U.S.",Transportation,1000,,2022-07-29T00:00:00.000Z,https://economictimes.indiatimes.com/tech/startups/ola-to-fire-about-1000-employees-across-verticals-even-as-focus-shifts-to-electric-mobility/articleshow/93194411.cms,5000,Series J,2022-07-29T16:10:50.000Z,India,
Clearco,"Toronto,Non-U.S.",Finance,125,0.25,2022-07-29T00:00:00.000Z,https://betakit.com/clearco-cuts-a-quarter-of-staff-amid-significant-headwinds/,681,Series C,2022-07-29T16:04:33.000Z,Canada,
Imperfect Foods,SF Bay Area,Food,50,,2022-07-29T00:00:00.000Z,https://www.bizjournals.com/sanfrancisco/news/2022/07/29/imperfect-foods-bayview-sf-hq-warehouse-layoffs.html,229,Series D,2022-07-30T23:20:00.000Z,United States,
Shelf Engine,Seattle,Food,43,,2022-07-29T00:00:00.000Z,https://www.geekwire.com/2022/seattle-startup-shelf-engine-lays-off-43-employees-due-to-challenging-economic-conditions/,58,Series B,2022-07-30T23:27:23.000Z,United States,
Quantcast,SF Bay Area,Marketing,40,0.06,2022-07-29T00:00:00.000Z,https://digiday.com/media/ad-tech-firm-quantcast-cuts-6-in-headcount-as-economic-storm-clouds-gather/,65,Series C,2022-08-02T03:46:06.000Z,United States,
Sherpa,"Toronto,Non-U.S.",Travel,22,,2022-07-29T00:00:00.000Z,https://www.linkedin.com/posts/maxtremaine_it-has-been-an-amazing-year-for-sherpa-activity-6962384880487866368-v491/,11,Unknown,2022-07-30T23:23:03.000Z,Canada,
CoinFLEX,"Victoria,Non-U.S.",Crypto,,,2022-07-29T00:00:00.000Z,https://coinflex.com/blog/coinflex-update-july-29-2022/,11,Unknown,2022-07-29T16:07:59.000Z,Seychelles,
MissFresh,"Beijing,Non-U.S.",Food,,,2022-07-29T00:00:00.000Z,https://technode.com/2022/07/29/chinese-online-grocer-missfresh-halts-core-business-and-begins-massive-layoff/,1700,Post-IPO,2022-07-29T16:07:04.000Z,China,
Yabonza,"Sydney,Non-U.S.",Real Estate,,1,2022-07-29T00:00:00.000Z,https://www.smartcompany.com.au/industries/property/yabonza-liquidiation-tech-sector/,6,Unknown,2022-08-24T23:35:45.000Z,Australia,
Ribbon,New York City,Real Estate,136,,2022-07-28T00:00:00.000Z,https://www.inman.com/2022/07/28/ribbon-slashes-one-third-of-workforce-to-adjust-to-new-reality/,405,Series C,2022-07-29T06:14:13.000Z,United States,
Career Karma,SF Bay Area,Education,60,0.33,2022-07-28T00:00:00.000Z,https://techcrunch.com/2022/07/28/career-karma-conducts-layoffs-as-tech-jobs-face-a-massive-stress-test/,51,Series B,2022-07-29T06:20:11.000Z,United States,
